pressSerialNumber,jobName,siteName,copies,impressions,printedSheets,jobSubmitTime,jobCompleteTime,jobSubmitTimeLocalized,jobCompleteTimeLocalized,epmImpressions,width,useOfVDP,printedJobId,height,deviceId,marker,repeatLength,impressionsType,duplex,oneShotImpressions,impressions1Color,impressions2Colors,impressionsNColors,inkUnits,jobElapseTime,jobProgress,jobCollation,substrateUnits_value,substrateUnits_unit,substrates_0_name,substrates_0_amountUsed,inks_0_color,inks_0_amountUsed,inks_0_inkSerialNumber,inks_1_color,inks_1_amountUsed,inks_1_inkSerialNumber,inks_2_color,inks_2_amountUsed,inks_2_inkSerialNumber,inks_3_color,inks_3_amountUsed,inks_3_inkSerialNumber,inks_4_color,inks_4_amountUsed,inks_4_inkSerialNumber
47200165,11788166_130016592_JDF,Chicago,35,274,35,2024-03-06T21:20:24.000+00:00,2024-03-06T21:22:18.000+00:00,2024-03-06T21:20:24.000,2024-03-06T21:22:18.000,0,331,No,47200165_1717760_1709760138000_1709760138000,482.6,62773841-83fc-4251-aa11-864a43545e15,212975737,0,A3,True,0,0,1,273,IMPRESSIONS,114,PRINTED,,35,SHEETS,PSP-130016592-14pt C2S Gloss Cover,35.0,Yellow,68.0,EF053Y0020JWU6,Cyan,68.0,EF013Y9797G78Z,Magenta,69.0,EF033Y5936LZ19,Black,69.0,ef073y6567gdev,,,
47200165,11788413_130016592_JDF,Chicago,94,746,94,2024-03-06T21:22:12.000+00:00,2024-03-06T21:26:16.000+00:00,2024-03-06T21:22:12.000,2024-03-06T21:26:16.000,0,331,No,47200165_1717781_1709760376000_1709760376000,482.6,62773841-83fc-4251-aa11-864a43545e15,212975736,0,A3,True,0,0,1,745,IMPRESSIONS,244,PRINTED,,94,SHEETS,PSP-130016592-14pt C2S Gloss Cover,94.0,Yellow,186.0,EF053Y0020JWU6,Cyan,186.0,EF013Y9797G78Z,Magenta,187.0,EF033Y5936LZ19,Black,187.0,ef073y6567gdev,,,
47200165,IMP_2345806.pdf,Chicago,23,178,23,2024-03-06T20:35:34.000+00:00,2024-03-06T20:36:38.000+00:00,2024-03-06T20:35:34.000,2024-03-06T20:36:38.000,0,331,No,47200165_1717514_1709757237000_1709757237000,482.6,62773841-83fc-4251-aa11-864a43545e15,212975735,0,A3,True,0,0,1,177,IMPRESSIONS,64,PRINTED,,23,SHEETS,PSP-130016592-14pt C2S Gloss Cover,23.0,Yellow,44.0,EF053Y0020JWU6,Cyan,44.0,EF013Y9797G78Z,Magenta,45.0,EF033Y5936LZ19,Black,45.0,ef073y6567gdev,,,
47200165,IMP_2345801.pdf,Chicago,34,266,34,2024-03-06T20:37:16.000+00:00,2024-03-06T20:38:51.000+00:00,2024-03-06T20:37:16.000,2024-03-06T20:38:51.000,0,331,No,47200165_1717569_1709757531000_1709757531000,482.6,62773841-83fc-4251-aa11-864a43545e15,212975734,0,A3,True,0,0,1,265,IMPRESSIONS,95,PRINTED,,34,SHEETS,PSP-130016592-14pt C2S Gloss Cover,34.0,Yellow,66.0,EF053Y0020JWU6,Cyan,66.0,EF013Y9797G78Z,Magenta,67.0,EF033Y5936LZ19,Black,67.0,ef073y6567gdev,,,
47200165,IMP_2345719.pdf,Chicago,156,622,156,2024-03-06T20:40:50.000+00:00,2024-03-06T20:43:40.000+00:00,2024-03-06T20:40:50.000,2024-03-06T20:43:40.000,0,331,No,47200165_1715761_1709742961000_1709742961000,482.6,62773841-83fc-4251-aa11-864a43545e15,212975732,0,A3,False,0,0,1,621,IMPRESSIONS,170,PRINTED,,156,SHEETS,RLM-714912- 100# Velvet Text 13x19,156.0,Yellow,155.0,EF053Y0020JWU6,Cyan,155.0,EF013Y9797G78Z,Magenta,156.0,EF033Y5936LZ19,Black,156.0,ef073y6567gdev,,,
47200165,11788394_130015965_JDF,Chicago,670,5354,670,2024-03-06T20:45:33.000+00:00,2024-03-06T21:14:22.000+00:00,2024-03-06T20:45:33.000,2024-03-06T21:14:22.000,0,331,No,47200165_1717636_1709757917000_1709757917000,482.6,62773841-83fc-4251-aa11-864a43545e15,212975731,0,A3,True,0,0,1,5353,IMPRESSIONS,1729,PRINTED,,670,SHEETS,PSP-130015965-16pt Coated Gloss Cover,670.0,Yellow,1338.0,EF053Y0020JWU6,Cyan,1338.0,EF013Y9797G78Z,Magenta,1339.0,EF033Y5936LZ19,Black,1339.0,ef073y6567gdev,,,
47200165,11788394_130015965_JDF,Chicago,2,16,2,2024-03-06T20:45:06.000+00:00,2024-03-06T20:45:17.000+00:00,2024-03-06T20:45:06.000,2024-03-06T20:45:17.000,0,331,No,47200165_1717636_1709757917000_1709757917000,482.6,62773841-83fc-4251-aa11-864a43545e15,212957692,0,A3,True,0,0,0,16,IMPRESSIONS,11,PRINTED,,2,SHEETS,PSP-130015965-16pt Coated Gloss Cover,2.0,Yellow,4.0,EF053Y0020JWU6,Cyan,4.0,EF013Y9797G78Z,Magenta,4.0,EF033Y5936LZ19,Black,4.0,ef073y6567gdev,,,
47200165,IMP_2345719.pdf,Chicago,2,8,2,2024-03-06T20:39:01.000+00:00,2024-03-06T20:39:10.000+00:00,2024-03-06T20:39:01.000,2024-03-06T20:39:10.000,0,331,No,47200165_1715761_1709742961000_1709742961000,482.6,62773841-83fc-4251-aa11-864a43545e15,212957690,0,A3,False,0,0,0,8,IMPRESSIONS,9,PRINTED,,2,SHEETS,RLM-714912- 100# Velvet Text 13x19,2.0,Yellow,2.0,EF053Y0020JWU6,Cyan,2.0,EF013Y9797G78Z,Magenta,2.0,EF033Y5936LZ19,Black,2.0,ef073y6567gdev,,,
47200165,IMP_2345806.pdf,Chicago,2,16,2,2024-03-06T20:33:45.000+00:00,2024-03-06T20:33:57.000+00:00,2024-03-06T20:33:45.000,2024-03-06T20:33:57.000,0,331,No,47200165_1717514_1709757237000_1709757237000,482.6,62773841-83fc-4251-aa11-864a43545e15,212949656,0,A3,True,0,0,0,16,IMPRESSIONS,12,PRINTED,,2,SHEETS,PSP-130016592-14pt C2S Gloss Cover,2.0,Yellow,4.0,EF053Y0020JWU6,Cyan,4.0,EF013Y9797G78Z,Magenta,4.0,EF033Y5936LZ19,Black,4.0,ef073y6567gdev,,,
47200165,IMP_2345394.pdf,Chicago,28,218,28,2024-03-06T20:31:19.000+00:00,2024-03-06T20:32:36.000+00:00,2024-03-06T20:31:19.000,2024-03-06T20:32:36.000,0,331,No,47200165_1717466_1709756970000_1709756970000,482.6,62773841-83fc-4251-aa11-864a43545e15,212949655,0,A3,True,0,0,1,217,IMPRESSIONS,77,PRINTED,,28,SHEETS,PSP-130016041-100# Gloss cover,28.0,Yellow,54.0,EF053Y0020JWU6,Cyan,54.0,EF013Y9797G78Z,Magenta,55.0,EF033Y5936LZ19,Black,55.0,ef073y6567gdev,,,
47200165,IMP_2345394.pdf,Chicago,2,16,2,2024-03-06T20:29:08.000+00:00,2024-03-06T20:29:30.000+00:00,2024-03-06T20:29:08.000,2024-03-06T20:29:30.000,0,331,No,47200165_1717466_1709756970000_1709756970000,482.6,62773841-83fc-4251-aa11-864a43545e15,212949654,0,A3,True,0,0,0,16,IMPRESSIONS,22,PRINTED,,2,SHEETS,PSP-130016041-100# Gloss cover,2.0,Yellow,4.0,EF053Y0020JWU6,Cyan,4.0,EF013Y9797G78Z,Magenta,4.0,EF033Y5936LZ19,Black,4.0,ef073y6567gdev,,,
47200165,IMP_2348383_PS.pdf,Chicago,255,1272,255,2024-03-06T19:58:20.000+00:00,2024-03-06T20:03:51.000+00:00,2024-03-06T19:58:20.000,2024-03-06T20:03:51.000,0,331,No,47200165_1717250_1709755431000_1709755431000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945757,0,A3,False,0,0,1,1271,IMPRESSIONS,331,PRINTED,,255,SHEETS,RLM-716809- 80# Uncoated Text 13x19,255.0,Yellow,254.0,EF053Y0020JWU6,P425CR,254.0,None,Black,255.0,ef073y6567gdev,Magenta,255.0,EF033Y5936LZ19,Cyan,254.0,EF013Y9797G78Z
47200165,IMP_2348834_PS.pdf,Chicago,217,1082,217,2024-03-06T19:42:03.000+00:00,2024-03-06T19:46:52.000+00:00,2024-03-06T19:42:03.000,2024-03-06T19:46:52.000,0,331,No,47200165_1717141_1709754096000_1709754096000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945756,0,A3,False,0,0,1,1081,IMPRESSIONS,289,PRINTED,,217,SHEETS,RLM-716809- 80# Uncoated Text 13x19,217.0,Yellow,216.0,EF053Y0020JWU6,P425CR,216.0,None,Black,217.0,ef073y6567gdev,Magenta,217.0,EF033Y5936LZ19,Cyan,216.0,EF013Y9797G78Z
47200165,IMP_2349124_PS.pdf,Chicago,253,1262,253,2024-03-06T20:22:24.000+00:00,2024-03-06T20:27:51.000+00:00,2024-03-06T20:22:24.000,2024-03-06T20:27:51.000,0,331,No,47200165_1717440_1709756871000_1709756871000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945755,0,A3,False,0,0,1,1261,IMPRESSIONS,327,PRINTED,,253,SHEETS,RLM-716809- 80# Uncoated Text 13x19,253.0,Yellow,252.0,EF053Y0020JWU6,P425CR,252.0,None,Black,253.0,ef073y6567gdev,Magenta,253.0,EF033Y5936LZ19,Cyan,252.0,EF013Y9797G78Z
47200165,IMP_2349233_PS.pdf,Chicago,76,377,76,2024-03-06T20:20:43.000+00:00,2024-03-06T20:22:30.000+00:00,2024-03-06T20:20:43.000,2024-03-06T20:22:30.000,0,331,No,47200165_1717398_1709756427000_1709756427000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945754,0,A3,False,0,0,1,376,IMPRESSIONS,107,PRINTED,,76,SHEETS,RLM-716809- 80# Uncoated Text 13x19,76.0,Yellow,75.0,EF053Y0020JWU6,P425CR,75.0,None,Black,76.0,ef073y6567gdev,Magenta,76.0,EF033Y5936LZ19,Cyan,75.0,EF013Y9797G78Z
47200165,IMP_2348827_PS.pdf,Chicago,253,1262,253,2024-03-06T19:35:16.000+00:00,2024-03-06T19:40:44.000+00:00,2024-03-06T19:35:16.000,2024-03-06T19:40:44.000,0,331,No,47200165_1717130_1709754044000_1709754044000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945753,0,A3,False,0,0,1,1261,IMPRESSIONS,328,PRINTED,,253,SHEETS,RLM-716809- 80# Uncoated Text 13x19,253.0,Yellow,252.0,EF053Y0020JWU6,P425CR,252.0,None,Black,253.0,ef073y6567gdev,Magenta,253.0,EF033Y5936LZ19,Cyan,252.0,EF013Y9797G78Z
47200165,IMP_2349901_PS.pdf,Chicago,253,1262,253,2024-03-06T20:09:43.000+00:00,2024-03-06T20:15:11.000+00:00,2024-03-06T20:09:43.000,2024-03-06T20:15:11.000,0,331,No,47200165_1717317_1709756111000_1709756111000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945752,0,A3,False,0,0,1,1261,IMPRESSIONS,328,PRINTED,,253,SHEETS,RLM-716809- 80# Uncoated Text 13x19,253.0,Yellow,252.0,EF053Y0020JWU6,P425CR,252.0,None,Black,253.0,ef073y6567gdev,Magenta,253.0,EF033Y5936LZ19,Cyan,252.0,EF013Y9797G78Z
47200165,IMP_2348833_PS.pdf,Chicago,255,1272,255,2024-03-06T19:46:44.000+00:00,2024-03-06T19:52:16.000+00:00,2024-03-06T19:46:44.000,2024-03-06T19:52:16.000,0,331,No,47200165_1717188_1709754736000_1709754736000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945751,0,A3,False,0,0,1,1271,IMPRESSIONS,332,PRINTED,,255,SHEETS,RLM-716809- 80# Uncoated Text 13x19,255.0,Yellow,254.0,EF053Y0020JWU6,P425CR,254.0,None,Black,255.0,ef073y6567gdev,Magenta,255.0,EF033Y5936LZ19,Cyan,254.0,EF013Y9797G78Z
47200165,IMP_2350763_PS.pdf,Chicago,178,887,178,2024-03-06T20:05:55.000+00:00,2024-03-06T20:09:49.000+00:00,2024-03-06T20:05:55.000,2024-03-06T20:09:49.000,0,331,No,47200165_1717271_1709755530000_1709755530000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945750,0,A3,False,0,0,1,886,IMPRESSIONS,234,PRINTED,,178,SHEETS,RLM-716809- 80# Uncoated Text 13x19,178.0,Yellow,177.0,EF053Y0020JWU6,P425CR,177.0,None,Black,178.0,ef073y6567gdev,Magenta,178.0,EF033Y5936LZ19,Cyan,177.0,EF013Y9797G78Z
47200165,IMP_2348904_PS.pdf,Chicago,255,1272,255,2024-03-06T19:29:31.000+00:00,2024-03-06T19:35:22.000+00:00,2024-03-06T19:29:31.000,2024-03-06T19:35:22.000,0,331,No,47200165_1717113_1709753722000_1709753722000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945749,0,A3,False,0,0,1,1271,IMPRESSIONS,351,PRINTED,,255,SHEETS,RLM-716809- 80# Uncoated Text 13x19,255.0,Yellow,254.0,EF053Y0020JWU6,P425CR,254.0,None,Black,255.0,ef073y6567gdev,Magenta,255.0,EF033Y5936LZ19,Cyan,254.0,EF013Y9797G78Z
47200165,IMP_2348832_PS.pdf,Chicago,108,537,108,2024-03-06T19:56:05.000+00:00,2024-03-06T19:58:26.000+00:00,2024-03-06T19:56:05.000,2024-03-06T19:58:26.000,0,331,No,47200165_1717204_1709754926000_1709754926000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945748,0,A3,False,0,0,1,536,IMPRESSIONS,141,PRINTED,,108,SHEETS,RLM-716809- 80# Uncoated Text 13x19,108.0,Yellow,107.0,EF053Y0020JWU6,P425CR,107.0,None,Black,108.0,ef073y6567gdev,Magenta,108.0,EF033Y5936LZ19,Cyan,107.0,EF013Y9797G78Z
47200165,IMP_2349233_PS.pdf,Chicago,179,895,179,2024-03-06T20:16:32.000+00:00,2024-03-06T20:20:27.000+00:00,2024-03-06T20:16:32.000,2024-03-06T20:20:27.000,0,331,No,47200165_1717398_1709756427000_1709756427000,482.6,62773841-83fc-4251-aa11-864a43545e15,212945745,0,A3,False,0,0,0,895,IMPRESSIONS,235,ABORTED,,179,SHEETS,RLM-716809- 80# Uncoated Text 13x19,179.0,Yellow,179.0,EF053Y0020JWU6,P425CR,179.0,None,Black,179.0,ef073y6567gdev,Magenta,179.0,EF033Y5936LZ19,Cyan,179.0,EF013Y9797G78Z
47200165,IMP_2350763_PS.pdf,Chicago,75,375,75,2024-03-06T20:03:44.000+00:00,2024-03-06T20:05:30.000+00:00,2024-03-06T20:03:44.000,2024-03-06T20:05:30.000,0,331,No,47200165_1717271_1709755530000_1709755530000,482.6,62773841-83fc-4251-aa11-864a43545e15,212934394,0,A3,False,0,0,0,375,IMPRESSIONS,106,ABORTED,,75,SHEETS,RLM-716809- 80# Uncoated Text 13x19,75.0,Yellow,75.0,EF053Y0020JWU6,P425CR,75.0,None,Black,75.0,ef073y6567gdev,Magenta,75.0,EF033Y5936LZ19,Cyan,75.0,EF013Y9797G78Z
47200165,IMP_2348832_PS.pdf,Chicago,147,735,147,2024-03-06T19:52:10.000+00:00,2024-03-06T19:55:26.000+00:00,2024-03-06T19:52:10.000,2024-03-06T19:55:26.000,0,331,No,47200165_1717204_1709754926000_1709754926000,482.6,62773841-83fc-4251-aa11-864a43545e15,212926601,0,A3,False,0,0,0,735,IMPRESSIONS,196,ABORTED,,147,SHEETS,RLM-716809- 80# Uncoated Text 13x19,147.0,Yellow,147.0,EF053Y0020JWU6,P425CR,147.0,None,Black,147.0,ef073y6567gdev,Magenta,147.0,EF033Y5936LZ19,Cyan,147.0,EF013Y9797G78Z
47200165,IMP_2348834_PS.pdf,Chicago,38,190,38,2024-03-06T19:40:38.000+00:00,2024-03-06T19:41:36.000+00:00,2024-03-06T19:40:38.000,2024-03-06T19:41:36.000,0,331,No,47200165_1717141_1709754096000_1709754096000,482.6,62773841-83fc-4251-aa11-864a43545e15,212922854,0,A3,False,0,0,0,190,IMPRESSIONS,58,ABORTED,,38,SHEETS,RLM-716809- 80# Uncoated Text 13x19,38.0,Yellow,38.0,EF053Y0020JWU6,P425CR,38.0,None,Black,38.0,ef073y6567gdev,Magenta,38.0,EF033Y5936LZ19,Cyan,38.0,EF013Y9797G78Z
47200165,IMP_2348831_PS.pdf,Chicago,99,492,99,2024-03-06T19:10:41.000+00:00,2024-03-06T19:12:52.000+00:00,2024-03-06T19:10:41.000,2024-03-06T19:12:52.000,0,331,No,47200165_1716929_1709752213000_1709752213000,482.6,62773841-83fc-4251-aa11-864a43545e15,212911048,0,A3,False,0,0,1,491,IMPRESSIONS,131,PRINTED,,99,SHEETS,RLM-716809- 80# Uncoated Text 13x19,99.0,Yellow,98.0,EF053Y0020JWU6,P425CR,98.0,None,Black,99.0,ef073y6567gdev,Magenta,99.0,EF033Y5936LZ19,Cyan,98.0,EF013Y9797G78Z
47200165,IMP_2348384_PS.pdf,Chicago,173,862,173,2024-03-06T19:23:22.000+00:00,2024-03-06T19:27:03.000+00:00,2024-03-06T19:23:22.000,2024-03-06T19:27:03.000,0,331,No,47200165_1716976_1709752831000_1709752831000,482.6,62773841-83fc-4251-aa11-864a43545e15,212911047,0,A3,False,0,0,1,861,IMPRESSIONS,221,PRINTED,,173,SHEETS,RLM-716809- 80# Uncoated Text 13x19,173.0,Yellow,172.0,EF053Y0020JWU6,P425CR,172.0,None,Black,173.0,ef073y6567gdev,Magenta,173.0,EF033Y5936LZ19,Cyan,172.0,EF013Y9797G78Z
47200165,IMP_2349590_PS.pdf,Chicago,366,1827,366,2024-03-06T18:51:58.000+00:00,2024-03-06T19:00:15.000+00:00,2024-03-06T18:51:58.000,2024-03-06T19:00:15.000,0,331,No,47200165_1716799_1709750558000_1709750558000,482.6,62773841-83fc-4251-aa11-864a43545e15,212911046,0,A3,False,0,0,1,1826,IMPRESSIONS,497,PRINTED,,366,SHEETS,RLM-716809- 80# Uncoated Text 13x19,366.0,Yellow,365.0,EF053Y0020JWU6,P425CR,365.0,None,Black,366.0,ef073y6567gdev,Magenta,366.0,EF033Y5936LZ19,Cyan,365.0,EF013Y9797G78Z
47200165,IMP_2348384_PS.pdf,Chicago,39,195,39,2024-03-06T19:20:52.000+00:00,2024-03-06T19:21:48.000+00:00,2024-03-06T19:20:52.000,2024-03-06T19:21:48.000,0,331,No,47200165_1716976_1709752831000_1709752831000,482.6,62773841-83fc-4251-aa11-864a43545e15,212911044,0,A3,False,0,0,0,195,IMPRESSIONS,56,ABORTED,,39,SHEETS,RLM-716809- 80# Uncoated Text 13x19,39.0,Yellow,39.0,EF053Y0020JWU6,P425CR,39.0,None,Black,39.0,ef073y6567gdev,Magenta,39.0,EF033Y5936LZ19,Cyan,39.0,EF013Y9797G78Z
47200165,IMP_2348384_PS.pdf,Chicago,295,1475,295,2024-03-06T19:14:05.000+00:00,2024-03-06T19:20:31.000+00:00,2024-03-06T19:14:05.000,2024-03-06T19:20:31.000,0,331,No,47200165_1716976_1709752831000_1709752831000,482.6,62773841-83fc-4251-aa11-864a43545e15,212911035,0,A3,False,0,0,0,1475,IMPRESSIONS,386,ABORTED,,295,SHEETS,RLM-716809- 80# Uncoated Text 13x19,295.0,Yellow,295.0,EF053Y0020JWU6,P425CR,295.0,None,Black,295.0,ef073y6567gdev,Magenta,295.0,EF033Y5936LZ19,Cyan,295.0,EF013Y9797G78Z
47200165,IMP_2348831_PS.pdf,Chicago,404,2020,404,2024-03-06T19:01:24.000+00:00,2024-03-06T19:10:13.000+00:00,2024-03-06T19:01:24.000,2024-03-06T19:10:13.000,0,331,No,47200165_1716929_1709752213000_1709752213000,482.6,62773841-83fc-4251-aa11-864a43545e15,212907167,0,A3,False,0,0,0,2020,IMPRESSIONS,529,ABORTED,,404,SHEETS,RLM-716809- 80# Uncoated Text 13x19,404.0,Yellow,404.0,EF053Y0020JWU6,P425CR,404.0,None,Black,404.0,ef073y6567gdev,Magenta,404.0,EF033Y5936LZ19,Cyan,404.0,EF013Y9797G78Z
47200165,IMP_2349590_PS.pdf,Chicago,137,685,137,2024-03-06T18:45:22.000+00:00,2024-03-06T18:48:59.000+00:00,2024-03-06T18:45:22.000,2024-03-06T18:48:59.000,0,331,No,47200165_1716799_1709750558000_1709750558000,482.6,62773841-83fc-4251-aa11-864a43545e15,212895984,0,A3,False,0,0,0,685,IMPRESSIONS,217,ABORTED,,137,SHEETS,RLM-716809- 80# Uncoated Text 13x19,137.0,Yellow,137.0,EF053Y0020JWU6,P425CR,137.0,None,Black,137.0,ef073y6567gdev,Magenta,137.0,EF033Y5936LZ19,Cyan,137.0,EF013Y9797G78Z
47200165,IMP_2349590_PS.pdf,Chicago,2,10,2,2024-03-06T18:43:05.000+00:00,2024-03-06T18:43:14.000+00:00,2024-03-06T18:43:05.000,2024-03-06T18:43:14.000,0,331,No,47200165_1716799_1709750558000_1709750558000,482.6,62773841-83fc-4251-aa11-864a43545e15,212888498,0,A3,False,0,0,0,10,IMPRESSIONS,9,PRINTED,,2,SHEETS,RLM-716809- 80# Uncoated Text 13x19,2.0,Yellow,2.0,EF053Y0020JWU6,P425CR,2.0,None,Black,2.0,ef073y6567gdev,Magenta,2.0,EF033Y5936LZ19,Cyan,2.0,EF013Y9797G78Z
47200165,IMP_2349590_PS.pdf,Chicago,0,0,0,2024-03-06T18:42:10.000+00:00,2024-03-06T18:42:38.000+00:00,2024-03-06T18:42:10.000,2024-03-06T18:42:38.000,0,331,No,47200165_1716799_1709750558000_1709750558000,482.6,62773841-83fc-4251-aa11-864a43545e15,212888497,-1,A3,False,0,0,0,0,IMPRESSIONS,28,ABORTED,,,,,,,,,,,,,,,,,,,,
47200165,IMP_2346894.pdf,Chicago,255,1018,255,2024-03-06T18:22:59.000+00:00,2024-03-06T18:27:34.000+00:00,2024-03-06T18:22:59.000,2024-03-06T18:27:34.000,0,330,No,47200165_1716716_1709749654000_1709749654000,482.6,62773841-83fc-4251-aa11-864a43545e15,212888496,0,A3,False,0,0,1,1017,IMPRESSIONS,275,PRINTED,,255,SHEETS,PSP-130017036  70# Uncoated Text 13x19,255.0,Yellow,254.0,EF053Y0020JWU6,Cyan,254.0,EF013Y9797G78Z,Magenta,255.0,EF033Y5936LZ19,Black,255.0,ef073y6567gdev,,,
47200165,IMP_2346990.pdf,Chicago,303,1210,303,2024-03-06T18:31:27.000+00:00,2024-03-06T18:36:53.000+00:00,2024-03-06T18:31:27.000,2024-03-06T18:36:53.000,0,330,No,47200165_1716735_1709749865000_1709749865000,482.6,62773841-83fc-4251-aa11-864a43545e15,212888495,0,A3,False,0,0,1,1209,IMPRESSIONS,326,PRINTED,,303,SHEETS,PSP-130017036  70# Uncoated Text 13x19,303.0,Yellow,302.0,EF053Y0020JWU6,Cyan,302.0,EF013Y9797G78Z,Magenta,303.0,EF033Y5936LZ19,Black,303.0,ef073y6567gdev,,,
47200165,IMP_2347010.pdf,Chicago,84,334,84,2024-03-06T18:14:38.000+00:00,2024-03-06T18:16:36.000+00:00,2024-03-06T18:14:38.000,2024-03-06T18:16:36.000,0,330,No,47200165_1716563_1709748781000_1709748781000,482.6,62773841-83fc-4251-aa11-864a43545e15,212888494,0,A3,False,0,0,1,333,IMPRESSIONS,118,PRINTED,,84,SHEETS,PSP-130017036  70# Uncoated Text 13x19,84.0,Yellow,83.0,EF053Y0020JWU6,Cyan,83.0,EF013Y9797G78Z,Magenta,84.0,EF033Y5936LZ19,Black,84.0,ef073y6567gdev,,,
47200165,IMP_2347008.pdf,Chicago,200,798,200,2024-03-06T18:19:39.000+00:00,2024-03-06T18:23:03.000+00:00,2024-03-06T18:19:39.000,2024-03-06T18:23:03.000,0,330,No,47200165_1716607_1709749050000_1709749050000,482.6,62773841-83fc-4251-aa11-864a43545e15,212888493,0,A3,False,0,0,1,797,IMPRESSIONS,204,PRINTED,,200,SHEETS,PSP-130017036  70# Uncoated Text 13x19,200.0,Yellow,199.0,EF053Y0020JWU6,Cyan,199.0,EF013Y9797G78Z,Magenta,200.0,EF033Y5936LZ19,Black,200.0,ef073y6567gdev,,,
47200165,IMP_2346990.pdf,Chicago,204,816,204,2024-03-06T18:27:28.000+00:00,2024-03-06T18:31:05.000+00:00,2024-03-06T18:27:28.000,2024-03-06T18:31:05.000,0,330,No,47200165_1716735_1709749865000_1709749865000,482.6,62773841-83fc-4251-aa11-864a43545e15,212884901,0,A3,False,0,0,0,816,IMPRESSIONS,217,ABORTED,,204,SHEETS,PSP-130017036  70# Uncoated Text 13x19,204.0,Yellow,204.0,EF053Y0020JWU6,Cyan,204.0,EF013Y9797G78Z,Magenta,204.0,EF033Y5936LZ19,Black,204.0,ef073y6567gdev,,,
47200165,IMP_2347008.pdf,Chicago,53,212,53,2024-03-06T18:16:30.000+00:00,2024-03-06T18:17:30.000+00:00,2024-03-06T18:16:30.000,2024-03-06T18:17:30.000,0,330,No,47200165_1716607_1709749050000_1709749050000,482.6,62773841-83fc-4251-aa11-864a43545e15,212874248,0,A3,False,0,0,0,212,IMPRESSIONS,60,ABORTED,,53,SHEETS,PSP-130017036  70# Uncoated Text 13x19,53.0,Yellow,53.0,EF053Y0020JWU6,Cyan,53.0,EF013Y9797G78Z,Magenta,53.0,EF033Y5936LZ19,Black,53.0,ef073y6567gdev,,,
47200165,IMP_2347010.pdf,Chicago,171,684,171,2024-03-06T18:09:50.000+00:00,2024-03-06T18:13:01.000+00:00,2024-03-06T18:09:50.000,2024-03-06T18:13:01.000,0,330,No,47200165_1716563_1709748781000_1709748781000,482.6,62773841-83fc-4251-aa11-864a43545e15,212874240,0,A3,False,0,0,0,684,IMPRESSIONS,191,ABORTED,,171,SHEETS,PSP-130017036  70# Uncoated Text 13x19,171.0,Yellow,171.0,EF053Y0020JWU6,Cyan,171.0,EF013Y9797G78Z,Magenta,171.0,EF033Y5936LZ19,Black,171.0,ef073y6567gdev,,,
47200165,IMP_2343720.pdf,Chicago,192,766,192,2024-03-06T18:06:11.000+00:00,2024-03-06T18:09:56.000+00:00,2024-03-06T18:06:11.000,2024-03-06T18:09:56.000,0,330,No,47200165_1716487_1709748352000_1709748352000,482.6,62773841-83fc-4251-aa11-864a43545e15,212874239,0,A3,False,0,0,1,765,IMPRESSIONS,225,PRINTED,,192,SHEETS,PSP-130017036  70# Uncoated Text 13x19,192.0,Yellow,191.0,EF053Y0020JWU6,Cyan,191.0,EF013Y9797G78Z,Magenta,192.0,EF033Y5936LZ19,Black,192.0,ef073y6567gdev,,,
47200165,IMP_2343720.pdf,Chicago,61,244,61,2024-03-06T18:04:30.000+00:00,2024-03-06T18:05:52.000+00:00,2024-03-06T18:04:30.000,2024-03-06T18:05:52.000,0,330,No,47200165_1716487_1709748352000_1709748352000,482.6,62773841-83fc-4251-aa11-864a43545e15,212870887,0,A3,False,0,0,0,244,IMPRESSIONS,82,ABORTED,,61,SHEETS,PSP-130017036  70# Uncoated Text 13x19,61.0,Yellow,61.0,EF053Y0020JWU6,Cyan,61.0,EF013Y9797G78Z,Magenta,61.0,EF033Y5936LZ19,Black,61.0,ef073y6567gdev,,,
47200165,IMP_2345396.pdf,Chicago,65,258,65,2024-03-06T18:03:03.000+00:00,2024-03-06T18:04:36.000+00:00,2024-03-06T18:03:03.000,2024-03-06T18:04:36.000,0,330,No,47200165_1716431_1709748087000_1709748087000,482.6,62773841-83fc-4251-aa11-864a43545e15,212870886,0,A3,False,0,0,1,257,IMPRESSIONS,93,PRINTED,,65,SHEETS,PSP-130017036  70# Uncoated Text 13x19,65.0,Yellow,64.0,EF053Y0020JWU6,Cyan,64.0,EF013Y9797G78Z,Magenta,65.0,EF033Y5936LZ19,Black,65.0,ef073y6567gdev,,,
